,coordinates,created_at,id,name,text
345,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 29 04:14:35 +0000 2016,736772701579280385,Magus Tutillo,@ANT_ECUADOR accidente grave autopista Valle Chillos https://t.co/EB0sQb3sgH
346,"0,0,0,0",Mon May 23 19:57:00 +0000 2016,734835541083074561,Eduardo Gordillo,RT @HolguerGuerrero: Accidente Occidental #Quito  @AMTQuito https://t.co/s7GDrxpDaV
347,"0,0,0,0",Tue May 24 17:13:54 +0000 2016,735156884886454273,Marwin Cedamano,@AMTQuito @ECU911Quito es un mega accidente no incidente
348,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sat May 07 02:23:35 +0000 2016,728772233926184960,Rossy Morales,"@augustothorn 
VLLOSA ofendio #CIEGOS d #NACIMIENTO 
- #CIEGOS x #ACCIDENTE"
349,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 22 15:16:22 +0000 2016,734402529082114048,Deportiva 993,Accidente en la Av.América y Abelardo Moncayo https://t.co/EbT2spxQJE
350,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sun May 22 15:25:20 +0000 2016,734404785726750720,Deportiva 993,Accidente en la Av.América y Abelardo Moncayo https://t.co/dVRzyaXNln
351,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Thu May 26 21:52:03 +0000 2016,735951657603899393,Yūgen,Como cuando miras a alguien por accidente unas 50 veces.
352,"0,0,0,0",Tue May 24 21:46:05 +0000 2016,735225383180767232,AS 91 ASESOR  2016,@ecu911Riobamba @nanorodri @ECU911Quito TRAFICO DE NIÑAS NARCOTRAFICO Y MAS JUNTO A GERMAN BARACO SU HIJA Y MAS INTERESADOS EN DINERO QUE
353,"0,0,0,0",Sat May 21 01:19:53 +0000 2016,733829636845654016,Andrés Eduardo,@AMTQuito quien controla el trafico en la tnt. ortiz y av. Solanda bus urbano invade via del trole y se pasa el rojo https://t.co/K1OQ0wo683
354,"0,0,0,0",Fri Jun 03 12:34:05 +0000 2016,738710343753535488,Ozzy,"@AMTQuito @pilasmauri la verdad no se que sucede pero el trafico esta peor cada dia... 5 de junio ""contraflujo""... https://t.co/znSbzhzGVv"
355,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 11:57:31 +0000 2016,730366221066055680,Franklin,@fabriciovelav y ahora van a poner un puente junto al guayssamin y cuando van a arreglar el trafico en el trébol??
356,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 27 16:22:57 +0000 2016,736231226542018561,AS 91 ASESOR  2016,@FiscaliaEcuador el trafico de dinero en ecuador se lo esta haciendo de manera increible los billestes que entrega hijo de correa no cumple
357,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Thu May 26 22:06:56 +0000 2016,735955404153294848,AS 91 ASESOR  2016,dejaras de escribir dice que ya hable con las de la asamblea Colombiana yo no quiere que te condenen x trafico deinfluencias sino que dejes
358,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Tue May 31 00:06:22 +0000 2016,737435012790931456,JulioCaballero,"Q la chabacana Mendoza demuestre ""los vínculos"" del Sr. Ramirez con el narco trafico. No permitamos q el totalitarismo siga arrinconándonos"
359,"0,0,0,0",Mon May 23 21:59:36 +0000 2016,734866393548607488,Kary,"RT @AMTQuito: Habilitada la Av Amazonas y Eloy Alfaro, efectivos agilizan el tráfico vehicular. https://t.co/ipq5KoHIMG"
360,"0,0,0,0",Fri May 20 20:21:31 +0000 2016,733754547684904960,AMT Quito,"Existe gran afluencia vehicular y peatonal por encuentro deportivo #ElNacional vs #FuerzaAmarilla, tome precauciones https://t.co/1zwF7NdUpi"
361,"0,0,0,0",Sat May 21 22:40:32 +0000 2016,734151920563191808,IctE21™,RT @pais_ecuador: @AMTQuito @ANT_ECUADOR @mashi x esto de no debe disminuir la revisión vehicular. 💪🏻 https://t.co/Lww8YSC9UT
362,"0,0,0,0",Thu May 26 18:58:54 +0000 2016,735908083935903744,AMT Quito,Ojo: Habilitado el contraflujo temporal en el túnel Guayasamín para reducir la carga vehicular. https://t.co/oKIyCw4NSm
363,"0,0,0,0",Mon May 30 22:29:08 +0000 2016,737410541019336704,AMT Quito,"Se mantienen estrictos operativos de control vehicular en #Quito, continuamos trabajando por su #SeguridadVial. https://t.co/S0DtfsDvlz"
364,"0,0,0,0",Mon May 30 22:34:28 +0000 2016,737411886531117057,Quito RT,"RT @AMTQuito: Se mantienen estrictos operativos de control vehicular en #Quito, continuamos trabajando por su #SeguridadVial. https://t.co/…"
365,"0,0,0,0",Tue May 31 21:58:19 +0000 2016,737765173923053568,DEVI NARANJO,"RT @ECU911Quito: INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https:/…"
366,"0,0,0,0",Tue May 31 22:31:50 +0000 2016,737773608597114880,DEVI NARANJO,RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
367,"0,0,0,0",Tue May 31 18:13:25 +0000 2016,737708579076083712,ZD,"@AMTQuito // Estimados, desde ayer no puedo apagar la revisión vehicular peor falta de sistema. Qué puedo hacer?"
368,"0,0,0,0",Wed Jun 01 20:07:45 +0000 2016,738099736641720322,Marco Nieves,"RT @ECU911Quito: INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https:/…"
369,"0,0,0,0",Wed Jun 01 11:02:29 +0000 2016,737962515775258624,AMT Quito,"Habilitado el contraflujo de los túneles desde San Diego a Miraflores, existe tráfico vehicular fluido. https://t.co/qMoQXEdruw"
370,"0,0,0,0",Wed Jun 01 11:24:26 +0000 2016,737968040307007488,Jota Jaramillo,Hasta cuando srs @AMTQuito @AMTPuga @daritapia no entiendo como pasan la REVISION TECNICA VEHICULAR @24horasUIO https://t.co/i2Q79Nc0jy
371,"0,0,0,0",Thu May 19 21:47:50 +0000 2016,733413881742123008,juany,"RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en av. Velasco Ibarra, sentido N-S, El Trébol. Tome precauciones https://t.…"
372,"0,0,0,0",Thu May 19 22:54:54 +0000 2016,733430759520935936,AMT Quito,"Habilitado un contraflujo sobre la Av Granados hacia la Av Eloy Alfaro,  agentes gestionan el tránsito vehicular. https://t.co/gidTRgZ2Rw"
373,"0,0,0,0",Sat May 21 05:20:56 +0000 2016,733890296560291841,ECU-911 Quito,RT @ObrasQuito: Restricción vehicular en los accesos al túnel Guayasamín hasta las 3am por trabajos técnicos #SoluciónVialGuayasamín https:…
374,"0,0,0,0",Mon May 30 19:00:34 +0000 2016,737358055340429312,AMT Quito,Estimada @DanyHeinemann al momento se realiza un contra-flujo momentáneo para bajar la carga vehicular en la zona.
375,"0,0,0,0",Tue May 31 20:05:27 +0000 2016,737736769593081860,El Thiagueins,RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
376,"0,0,0,0",Tue May 31 20:13:41 +0000 2016,737738845077315585,Mayra Delgado A.,RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
377,"0,0,0,0",Tue May 31 20:17:32 +0000 2016,737739814305308672,carmen farto,RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
378,"0,0,0,0",Tue May 31 20:24:12 +0000 2016,737741491985088512,El Thiagueins,"RT @ECU911Quito: INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https:/…"
379,"0,0,0,0",Tue May 31 20:25:24 +0000 2016,737741792616013825,Edwin Morales,"RT @ECU911Quito: INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https:/…"
380,"0,0,0,0",Sat May 21 05:39:23 +0000 2016,733894942028931072,Alejandra Jàcome,RT @ObrasQuito: Restricción vehicular en los accesos al túnel Guayasamín hasta las 3am por trabajos técnicos #SoluciónVialGuayasamín https:…
381,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Fri May 13 15:57:10 +0000 2016,731151307327803392,Mayra Pacheco,@axKKl3b en la zona hay congestión vehicular. Y algunos conductores dejaron los vehículos ahí obstruyendo el paso
382,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Mon May 30 19:34:21 +0000 2016,737366558926868480,Ecorae Ecuador,En #ZamoraChinchipe #Ecorae entregó en el 2014  el puente vehicular paso a SanMarcos sobre el río #Zamora. @jecalvas @LaMuni899FM
383,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Tue May 31 00:22:37 +0000 2016,737439103952793601,FmMundo 98.1,.@veroniicaarias: el 52% de la contaminación de aire es producido por el parque vehicular. Por 98.1 https://t.co/hjiVoo4go6
384,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Mon May 09 18:21:48 +0000 2016,729738154647900160,AS 91 ASESOR  2016,"co que Jose manipulo y el trafico de dinero, que ahora anda que me llaman los del microtrafico los narcos dice Angela esta en km 18 ella dic"
385,"0,0,0,0",Sat May 21 00:00:13 +0000 2016,733809585849389059,Christian Vizuete,No se a q genio es al q se le ocurre esto q lo q hac es + trafico @AMTQuito @pamozaec @MauricioRodasEC @CapiZapataEC https://t.co/Y6WYeMrDoH
386,"0,0,0,0",Thu May 26 22:24:50 +0000 2016,735959908676440065,RICARDO LEDESMA,@AMTQuito SEÑORES EN LA COREA Y 10 DE AGOSTO VEHÍCULOS HACEN DOBLE FILA DE PAQUEO ES UN CAOS EL TRAFICO ESTO ES TODOS LOS DIAS SU AYUDA URG
387,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Sun May 15 17:31:25 +0000 2016,731899802707853312,Alfonso Mendoza Maga,"DESDE EL 2001 HASTA LA FECHA TODO CARROS NUEVOS, MENOS CONTAMINACIÓN MENOS SATURACION DE TRAFICO. EL GOMI A SATURADO https://t.co/WzfqbtoXgT"
388,"[[[-78.484604, -0.507228], [-78.484604, -0.291006], [-78.394004, -0.291006], [-78.394004, -0.507228]]]",Sat May 21 02:25:37 +0000 2016,733846179058962432,SEBASTIAN IDROVO,@bull13red @4pelagatos4  solo hago una observacion Luna de la FEF le dan un año por trafico de personas y lavado de activos eso es justicia
389,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 29 15:04:20 +0000 2016,736936219393859585,Fumiplagg,@janethinostroza hola cuando recorras desde olmedo hasta san pablo del lago te daras cuenta desde donde nace el robo abuso trafico influenci
390,"0,0,0,0",Thu May 26 15:39:27 +0000 2016,735857892335734784,JUAN AGUIRRE,"@AMTQuito buen día señores , extravié el comprobante de pago de la revisión vehicular que debo hacer ?? Gracias"
391,"0,0,0,0",Tue May 31 20:05:03 +0000 2016,737736670217424897,ECU-911 Quito,INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
392,"0,0,0,0",Tue May 31 20:23:58 +0000 2016,737741431943663620,ECU-911 Quito,"INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https://t.co/mMi4T94V1n"
393,"0,0,0,0",Tue May 31 20:24:19 +0000 2016,737741519197769728,Adriana Tapia,"RT @ECU911Quito: INFORMACIÓN: Se visualiza carga vehicular pesada en av. Velasco Ibarra y Pichincha, El Trébol, sentido Quito–Valle https:/…"
394,"0,0,0,0",Wed Jun 01 15:41:57 +0000 2016,738032848872083456,pilasmauri,"RT @dannhyelito: @AMTQuito carga vehicular pesada en Av. Napo, sector colegio montufar, no hay ningún agente. Gracias"
395,"0,0,0,0",Wed Jun 01 20:07:36 +0000 2016,738099702638497792,Marco Nieves,RT @ECU911Quito: INFORMACIÓN: Se visualiza congestión vehicular en la Av. Velasco Ibarra y Pichincha / en el Trébol. https://t.co/Z9QI480JcE
396,"0,0,0,0",Sat May 21 09:31:12 +0000 2016,733953278090838021,Antonella Guerini,RT @ObrasQuito: Restricción vehicular en los accesos al túnel Guayasamín hasta las 3am por trabajos técnicos #SoluciónVialGuayasamín https:…
397,"0,0,0,0",Sat May 21 10:37:45 +0000 2016,733970027834118144,Anibal Taguada,RT @ObrasQuito: Restricción vehicular en los accesos al túnel Guayasamín hasta las 3am por trabajos técnicos #SoluciónVialGuayasamín https:…
398,"0,0,0,0",Sat May 21 10:45:51 +0000 2016,733972065087283200,Mariposa Leon,RT @ObrasQuito: Restricción vehicular en los accesos al túnel Guayasamín hasta las 3am por trabajos técnicos #SoluciónVialGuayasamín https:…
399,"0,0,0,0",Mon May 23 21:59:00 +0000 2016,734866242910224385,edison aguirre,"RT @AMTQuito: Habilitada la Av Amazonas y Eloy Alfaro, efectivos agilizan el tráfico vehicular. https://t.co/ipq5KoHIMG"
400,"0,0,0,0",Sat May 21 14:31:34 +0000 2016,734028868097605632,AMT Quito,"Habilitado CONTRAFLUJO en la Granados sentido Oriente-Occidente. Disminuye carga vehicular, conduzca con cuidado. https://t.co/htTho2CLIy"
401,"0,0,0,0",Thu May 19 19:17:31 +0000 2016,733376054228848640,AMT Quito,"Por congestión se habilitó el contraflujo momentáneo del túnel Guayasamín, al momento tráfico vehicular fluido. https://t.co/48MdbIAhJi"
402,"0,0,0,0",Thu May 19 20:01:30 +0000 2016,733387123852759041,Mireya Samaniego,"RT @AMTQuito: Por congestión se habilitó el contraflujo momentáneo del túnel Guayasamín, al momento tráfico vehicular fluido. https://t.co/…"
403,"0,0,0,0",Thu May 19 20:29:10 +0000 2016,733394087563436032,pilasmauri,"RT @aeserranou: @AMTQuito Por favor revisar la página web, no hay como sacar turno para revisión vehicular"
404,"0,0,0,0",Sun May 22 12:17:32 +0000 2016,734357527748612100,Luis Tandazo,"RT @ECU911Quito: INFORMACIÓN: Existe congestión vehicular en av. Simón Bolívar sentido S-N, por universidad, debido a reconstrucción de acc…"
405,"0,0,0,0",Thu Jun 02 17:48:00 +0000 2016,738426958745337856,AMT Quito,"Incidente de tránsito en el km 1 de la Ruta Viva, no afecta al flujo vehicular. #LluviaEnQuito. https://t.co/wr1SF6ra1i"
406,"0,0,0,0",Sat May 21 22:07:02 +0000 2016,734143490976808960,TrojanLDU,RT @pais_ecuador: @AMTQuito @ANT_ECUADOR @mashi x esto de no debe disminuir la revisión vehicular. 💪🏻 https://t.co/Lww8YSC9UT
407,"0,0,0,0",Wed May 18 22:45:24 +0000 2016,733065982181249028,AMT Quito,"Habilitado un contraflujo sobre la Av Granados hacia la Av Eloy Alfaro,  agentes gestionan el tránsito vehicular. https://t.co/ixRkhPohCk"
408,"0,0,0,0",Thu May 19 20:34:21 +0000 2016,733395388271611908,monica jativa gomez,"RT @aeserranou: @AMTQuito Por favor revisar la página web, no hay como sacar turno para revisión vehicular"
409,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Fri May 13 21:51:26 +0000 2016,731240461608857600,SERCOP,Invitamos a talleres mecánicos y lubricadoras a formar parte del catálogo de Mantenimiento vehicular #ParaTiTambién https://t.co/956m3n60Ko
410,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sun May 15 13:50:11 +0000 2016,731844127369859072,Gobierno Prov Manabí,"La vía Briceño -San Isidro está habilitada al tránsito vehicular, pero se recomienda precaución a los conductores https://t.co/KhzafrtvII"
411,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 25 17:59:16 +0000 2016,735530689060343808,ECU911Samborondón,"#Milagro, precaución al conducir por Av.17 de Septiembre y Quito, incendio vehicular es atendido por @Epcbomberos https://t.co/DKXt79II2k"
412,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 25 14:57:24 +0000 2016,735484922618642432,ANT Ecuador,Estimado @PaPausalaz14 no tenemos las competencias en el proceso de matriculación vehicular. Desde qué ciudad nos escribe?
413,"0,0,0,0",Mon May 30 23:34:40 +0000 2016,737427033647644676,Monica Fernandez,"@ECU911Quito @ECU911_  el 27/02/2016 se produjo un choque en el sector de tababela a las 4:00  AM como pido el video,  chofer borracho"
414,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Fri May 06 01:12:48 +0000 2016,728392035317764096,carlosorna,@CurvaNordMelgar choque entre brasileños ya es para cualquiera pero si pasa es logro de Bauza como inicio y pudo darlo vuelta es jerarquia
415,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Fri May 13 22:51:17 +0000 2016,731255524008833024,HECHICERO10,"Hay que reconocer rol de mujeres indígenas en salud,cultura,educación&amp;medio ambiente- María Eugenia Choque #UNFPII15 https://t.co/C8v3cQr0le"
416,"0,0,0,0",Fri Jun 03 13:16:01 +0000 2016,738720896479813632,CHINNOO,"RT @AMTQuito: Recuerde: Agentes con BANDERAS ROJAS alertan las zonas de alto riesgo de accidentes.
¡REDUZCA LA VELOCIDAD!. https://t.co/Quo…"
417,"0,0,0,0",Thu May 19 22:25:35 +0000 2016,733423383434563585,Xime,@AMTQuito que los agentes hagan lo contrario al semáforo (parar en verde y seguir en rojo) puede generar accidentes. A 1mm de haber chocado
418,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Sat May 14 16:04:21 +0000 2016,731515502472888320,David Pazmiño,@MauricioRodasEC cansado de los accidentes en Av Interoceánica por parterre abierto frente a PRIMAX cerca a Pifo UR! https://t.co/BmynpcypXq
419,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Wed May 11 01:28:32 +0000 2016,730207931602489345,Pi,"Obvio que en 6 años esa medida no ayudó en nada a disminuir los accidentes d tránsito, el sicariato y los homicidios
https://t.co/LaE6NcaBWm"
420,"[[[-81.328148, -18.349728], [-81.328148, -0.03884], [-68.673088, -0.03884], [-68.673088, -18.349728]]]",Thu May 12 20:32:07 +0000 2016,730858111804837889,Diandra Rodriguez ♕,#AmorAmorAmor mejor evaluen a la gente antes de meter a estos programas..así no se esten quejando luego de los accidentes que puedan pasar..
421,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Thu May 12 21:28:07 +0000 2016,730872205282836484,Gobernación Manabí,Una de las principales causas de los accidentes de tránsito en el #Ecuador es la imprudencia al conducir https://t.co/Wt8SDhQuV7
422,"0,0,0,0",Fri Jun 03 00:01:30 +0000 2016,738520950388449280,oct64,"@ECU911Quito @AMTQuito  @ANT_ECUADOR choque en panamericana sur altura la Remonta, entre auto, bus y patrullero cola de más de tres IMS"
423,"[[[-78.948466, -0.588618], [-78.948466, 0.255477], [-78.164897, 0.255477], [-78.164897, -0.588618]]]",Wed May 11 23:51:12 +0000 2016,730545826766983172,Andrés Morales™,"Entrada en calor de la gente de #LIGA . El choque vs #RiverEc arranca a las 19:15

📻 @Caravana750 https://t.co/DAFkz6n2Tc"
424,"[[[-92.008973, -5.013285], [-92.008973, 1.681834], [-75.192627, 1.681834], [-75.192627, -5.013285]]]",Sat May 28 08:39:32 +0000 2016,736476990476300288,Byron Cordero,03:19 choque Av Isidro Ayora/24 de Mayo (se presume q camioneta impactada por automovil iva n exeso d velocidad #quepasaencatamayo #Catamayo
